producer,producer_popularity,year,movie_title,wikipedia_movie_id,movie_score
Sherry Hormann,21.507692015550386,2009.0,Desert Flower,32655915,73.79886320767567
Daisaku Kimura,0.0,2009.0,Mt. Tsurugidake,30050666,71.3933963475228
Brandon Camp,0.0,2009.0,Love Happens,15738234,66.13355093898754
Tomris Giritlioglu,0.0,2009.0,Pains of Autumn,24949183,63.094216596913874
Djamel Ouahab,0.0,2009.0,Gerboise bleue,35005158,58.76042566105822
Sebastian Brameshuber,0.0,2009.0,Müezzin,29359176,50.91692353477588
Dito Montiel,22.310962875298657,2009.0,Fighting,21015620,65.27942551467412
Anne Fletcher,48.645197446722186,2009.0,The Proposal,17101981,77.26618097126426
Rob Lemkin,0.0,2009.0,Enemies of the People,28167488,64.19341628936367
Yimou Zhang,75.46039991984307,2009.0,"A Woman, A Gun And A Noodle Shop",24373655,66.25310965887351
Wing-Cheong Law,41.8198444432323,2009.0,Tactical Unit - Comrades in Arms,25121570,58.6918580549749
Thierry Michel,0.0,2009.0,Katanga Business,35336357,61.161339143716596
Jamie Thraves,0.0,2009.0,The Cry of the Owl,33412849,51.11793701478583
Ka-Fai Wai,35.72773237230097,2009.0,Written By,23128400,58.699369393880914
Henry Selick,70.9020170772691,2009.0,Coraline,3287436,81.19835755603341
Aaron Aites,0.0,2009.0,Until the Light Takes Us,25303700,61.03850250350121
Greg Tiernan,0.0,2009.0,Hero of the Rails,22900924,58.723721739294966
Adrián Biniez,0.0,2009.0,Gigante,30268530,63.053515385723834
Richard Gabai,0.0,2009.0,Call of the Wild,24665904,52.35927475698367
Ki-Seon Hong,0.0,2009.0,The Case of Itaewon Homicide,30603152,63.05905905527233
Sam Raimi,81.98907390346834,2009.0,Drag Me to Hell,20469278,73.75932733289254
Jon Amiel,70.48258145664661,2009.0,Creation,19820048,63.063048129074616
Aaron Schneider,0.0,2009.0,Get Low,24334645,71.20615240447611
William Dear,67.27312908106501,2009.0,The Perfect Game,8983787,68.2852559695184
Adolfo Alix Jr.,0.0,2009.0,Manila,22849384,51.04787974533367
Renzil D'Silva,0.0,2009.0,Qurbaan,22870525,58.707772316469445
Tze Chun,0.0,2009.0,Children of Invention,25780238,52.30063288776861
Atom Egoyan,62.897752203877076,2009.0,Chloe,25517416,67.18403557168364
David R. Ellis,65.30547496208311,2009.0,The Final Destination,15886402,66.27468706295159
Krishna D.K.,20.591704719163804,2009.0,99,22542726,69.21088286841291
Dennis Law,38.41443549254504,2009.0,A Very Short Life,21817575,50.72937131199012
Bong Joon Ho,69.55536839786949,2009.0,Mother,22833707,76.60068226228363
Todd Graff,21.16266740178489,2009.0,Bandslam,15392801,67.28517194807668
Jong-seok Yoon,0.0,2009.0,Marine Boy,22693523,60.99488131161276
Daniel Alfredson,0.0,2009.0,The Girl Who Played with Fire,24154924,76.10744011673964
Prabhu Deva,32.32611068466395,2009.0,Wanted,12498208,68.35425782400694
Niki Caro,50.98591451259665,2009.0,The Vintner's Luck,17156133,52.60358698005272
Pete Docter,29.13898857162349,2009.0,Up,11659396,88.95559420310654
Michel Orion Scott,0.0,2009.0,The Horse Boy,23691691,62.68147940856359
Anurag Kashyap,69.73078759838471,2009.0,Gulaal,21508247,73.84597589483357
Yorgos Lanthimos,0.0,2009.0,Dogtooth,22832896,66.11268631852012
Yoav Shamir,0.0,2009.0,Defamation,25137666,58.80010015377914
Bill Ross IV,0.0,2009.0,45365,26449607,50.60918957456696
David Morley,0.0,2009.0,Mutants,10410665,50.59248197589703
Yam Laranas,19.183844511369184,2009.0,Patient X,24687459,52.68121282076068
Danny Pang,59.71334904510405,2009.0,The Storm Warriors,18456519,58.79788079458951
Troy Duffy,20.841021044697317,2009.0,Boondock Saints II: All Saints Day,21052275,66.2725693683437
Hanno Höfer,0.0,2009.0,Tales from the Golden Age,22790269,69.00272542253279
Rigoberto Castañeda,20.41044346939334,2009.0,Blackout,22377867,50.74433813532126
Mona Achache,0.0,2009.0,The Hedgehog,32777848,73.80903399356559
Ben Ramsey,0.0,2009.0,Blood and Bone,24251542,50.82461298349161
Anthony Fabian,0.0,2009.0,Skin,20520132,62.72304978082438
Ron Clements,82.19149103784547,2009.0,The Princess and the Frog,6141751,79.3053311917758
Andrew Bujalski,38.41887233483967,2009.0,Beeswax,32316257,52.55663283290855
Laura Gabbert,0.0,2009.0,No Impact Man: The Documentary,23445121,58.3347079268752
Borys Lankosz,0.0,2009.0,The Reverse,25135132,68.27954038759498
R.W. Goodwin,0.0,2009.0,Alien Trespass,22152731,52.59873392103527
Cheryl Hines,0.0,2009.0,Serious Moonlight,15907225,50.814761005418276
Kyle Rankin,0.0,2009.0,Infestation,26084701,50.7880548351985
Bahman Ghobadi,66.899574122843,2009.0,No One Knows About Persian Cats,22787993,66.12404126960367
Peter Jackson,89.77505082418867,2009.0,The Lovely Bones,3517536,73.82910449635301
Nikolay Khomeriki,0.0,2009.0,Tale in the Darkness,22835184,50.773944033197125
N.C. Heikin,0.0,2009.0,Kimjongilia,26000105,52.578535044044706
Roland Emmerich,74.87816085820391,2009.0,2012,18436536,73.8300160023543
Cemal San,15.480735215684852,2009.0,Ali's Eight Days,30775450,52.58954085506065
Sam Liu,0.0,2009.0,Superman/Batman: Public Enemies,22842262,71.17033343904554
Bo Zenga,0.0,2009.0,Stan Helsing,24870348,50.580193327257916
Mika Ronkainen,0.0,2009.0,Freetime Machos,24365531,52.293287410201515
Atil Inaç,0.0,2009.0,Kolpaçino,28281915,65.25340052782
Scott Hicks,72.4545112065531,2009.0,The Boys Are Back,22325279,67.21959041103844
Karim Dridi,0.0,2009.0,The Last Flight,25586078,58.56732289251752
Nicolas Winding Refn,60.25638709258444,2009.0,Valhalla Rising,26007941,51.585931847681266
Fatih Akin,70.83437562754428,2009.0,Soul Kitchen,24786271,73.68999388361533
Ricardo Arnaiz,0.0,2009.0,Nikte,34314532,58.48885068508882
Vishnuvardhan,22.526036806550263,2009.0,Sarvam,17867578,51.96753161833803
Yong-hwa Kim,24.241405974082994,2009.0,Take Off,28425804,73.69310191010831
Caroline Bottaro,0.0,2009.0,Queen to Play,24729648,67.22924101000223
Lee Daniels,18.41167068347497,2009.0,Precious: Based on the Novel Push by Sapphire,21113228,77.20370427846449
William Olsson,0.0,2009.0,An American Affair,21494032,51.990807974799566
Anurag Singh,15.58915039568145,2009.0,Dil Bole Hadippa!,18860473,52.010608690551926
Tony Scott,75.55051708881687,2009.0,The Taking of Pelham 1 2 3,16166559,73.70382146826256
Kit Hung,0.0,2009.0,Soundless Wind Chime,22871566,52.02561008614971
Jann Turner,0.0,2009.0,White Wedding,25805385,58.584959353775936
Harry Hunkele,0.0,2009.0,Back Door Channels: The Price of Peace,22973813,58.58816466250579
Sophie Laloy,0.0,2009.0,You Will Be Mine,23927178,52.04477657120605
Andrzej Bartkowiak,66.75292217636299,2009.0,Street Fighter: The Legend of Chun-Li,14838516,51.53146693892674
Ulf Malmros,37.26357427449887,2009.0,Bröllopsfotografen,26462086,62.968499445989465
Juan José Campanella,72.04422228085095,2009.0,The Secret in Their Eyes,24522644,81.23705751714445
Bertrand Normand,0.0,2009.0,Ballerina,23705739,62.88579227987
Max Mannix,0.0,2009.0,Rain Fall,25512090,51.813438003933435
Harald Zwart,63.24814479305352,2009.0,The Pink Panther 2,5278636,67.24699141180395
Anthony DiBlasi,0.0,2009.0,Dread,24451216,51.82635575926802
Brian Koppelman,22.26564202674027,2009.0,Solitary Man,25533110,65.2260914309655
Krissanapong Rachata,0.0,2009.0,Power Kids,30666973,51.83579616315826
Lukas Moodysson,61.08150161428471,2009.0,Mammoth,13934307,66.18035459239317
Emily Kunstler,0.0,2009.0,Disturbing the Universe: Radical Lawyer William Kunstler,12350480,62.89689498128581
Veiko Õunpuu,19.005376571294466,2009.0,The Temptation of St. Tony,24586538,51.92967261347533
Christina Yao,0.0,2009.0,Empire of Silver,31657931,51.71570952153919
Catherine Corsini,20.220161093067983,2009.0,Partir,24110107,66.17089945670207
Jane Campion,63.087260534883626,2009.0,Bright Star,17404922,71.3150201158856
Shawn Levy,71.6440816945517,2009.0,Night at the Museum: Battle of the Smithsonian,18764957,73.60840913171532
Maren Ade,0.0,2009.0,Everyone Else,30272808,66.1697267967611
Jae-yeon Yun,0.0,2009.0,Yoga Hakwon,28848113,51.90532832416067
Oren Peli,0.0,2009.0,Paranormal Activity,24366494,73.67950338806433
Chris Smith,44.39207400460077,2009.0,Collapse,24739648,62.941003161116306
Takeshi Koike,0.0,2009.0,Redline,28960943,65.23573202996825
Peter Chelsom,68.16342608660092,2009.0,Hannah Montana: The Movie,12758034,62.80971936855168
Roberto Girault,0.0,2009.0,El estudiante,24662892,69.08913644484184
Elizabeth Canner,0.0,2009.0,Orgasm Inc.,26056258,52.06372537142089
Mark Waters,75.75835768273406,2009.0,The Ghosts of Girlfriends Past,15614260,69.15462631973033
Burr Steers,23.34377218477907,2009.0,17 Again,14545761,73.47889468400584
Nick Love,63.898986423054,2009.0,The Firm,24461292,58.64825745081571
Victor Vu,0.0,2009.0,Chuyện Tình Xa Xứ - Passport To Love,31554543,58.65472412294655
Jonathan auf der Heide,0.0,2009.0,Van Diemen's Land,24038513,51.26102998520624
Neil Thompson,0.0,2009.0,Clubbed,15630167,58.65581819175662
Aron Gaudet,0.0,2009.0,The Way We Get By,7181951,63.00882936696499
Alfonso Arau,62.640998782412986,2009.0,L'imbroglio nel lenzuolo,33023017,51.30844619473973
Michael Spierig,17.49338603267016,2009.0,Daybreakers,11381825,71.22170135873922
Chito S. Roño,41.18591757460563,2009.0,T2,21870294,61.057333259634404
Scott Teems,0.0,2009.0,That Evening Sun,22061565,62.818691130669976
Claire McCarthy,0.0,2009.0,The Waiting City,29002631,58.66552056230254
Johanna Vuoksenmaa,21.447693354792957,2009.0,Toinen jalka haudasta,22068361,52.240369292402875
Nap Toader,0.0,2009.0,Wedding in Bessarabia,28434982,61.156679171046456
Dwight H. Little,64.40219411724435,2009.0,Tekken,17651907,52.26415853321614
Guy Ritchie,61.616071086873866,2009.0,Sherlock Holmes,19596597,83.91532641451069
Oxide Chun Pang,58.2474007208397,2009.0,Basic Love,25152002,51.2500829630385
Shinsuke Sato,17.246902130910136,2009.0,Oblivion Island: Haruka and the Magic Mirror,26550807,67.20879424198539
Darko Lungulov,0.0,2009.0,Here and There,21133929,52.183439676201424
Ethan Coen,77.93446123166734,2009.0,A Serious Man,19226290,73.73164675300494
Steven Soderbergh,67.3931112410491,2009.0,The Informant!,16264226,71.35029008651394
Miguel Littin,0.0,2009.0,"Dawson, Island 10",30330769,58.41979844695566
Jonathan King,20.760854098245876,2009.0,Under The Mountain,23620486,51.38877410120934
Bahadir Karatas,0.0,2009.0,The Master,26613627,64.26432540584379
Ben Wheatley,0.0,2009.0,Down Terrace,31567568,51.38798231085618
Brad Silberling,69.96135629174987,2009.0,Land of the Lost,6593182,65.21391328877102
Oliver Stone,70.09307834934536,2009.0,South of the Border,23959601,62.84214671695223
Mia Hansen-Løve,0.0,2009.0,The Father of My Children,22833174,62.84032656191966
Adam Elliot,0.0,2009.0,Mary and Max,20401848,73.72614783557177
Hitoshi Matsumoto,0.0,2009.0,Big Man Japan,23511888,66.16229193559757
Maryo J. de los Reyes,21.806737018079307,2009.0,Nandito Ako Nagmamahal Sa'Yo,36025463,52.14105054419689
Andrzej Wajda,67.51163705839637,2009.0,Sweet Rush,31763730,58.41759383326875
Takehiko Shinjô,24.067681899228095,2009.0,I Give My First Love to You,29258343,73.73041361570036
Eran Merav,0.0,2009.0,Zion and His Brother,27932336,52.14973162702601
Rory B. Quintos,0.0,2009.0,Land Down Under,20395814,58.63838019113854
Gad Elmaleh,0.0,2009.0,Coco,22119521,51.319473313011855
Tung-Shing Yee,65.73023004792145,2009.0,Shinjuku Incident,12308598,69.07751184354483
Mark N. Hopkins,0.0,2009.0,Living in Emergency: Stories of Doctors Without Borders,21599342,63.28703243207973
R.J. Cutler,0.0,2009.0,The September Issue,23773341,70.02745394232997
Lucy Bailey,0.0,2009.0,Mugabe and the White African,23647638,58.81987885696002
Damjan Kozole,0.0,2009.0,Slovenian girl,24776067,53.26228358286242
Eva Jin,0.0,2009.0,Sophie's Revenge,24029843,65.3505766926984
Isshin Inudô,21.612902446471484,2009.0,Zero Focus,25677140,66.36853476896644
Robert Cibis,0.0,2009.0,Pianomania,28748759,65.35065147549365
Oren Moverman,0.0,2009.0,The Messenger,18915082,67.33699480477028
Quentin Tarantino,81.01374506584334,2009.0,Inglourious Basterds,633052,87.65392716857883
Min-ho Cho,0.0,2009.0,A Million,30413435,58.080841387816704
Jonathan Parker,19.361905492535957,2009.0,(Untitled),24204980,58.08972995585652
Rajkumar Hirani,51.379713216622626,2009.0,Three Idiots,17927503,83.78445770487244
Ilisa Barbash,0.0,2009.0,Sweetgrass,26847775,60.91299945542003
Niels Arden Oplev,43.74675498045647,2009.0,The Girl with the Dragon Tattoo,23135176,81.39819950046001
Ashutosh Gowariker,50.44593871347501,2009.0,What's Your Raashee?,17996335,49.66481745714362
Nia Vardalos,0.0,2009.0,I Hate Valentine's Day,23552035,53.319367043953946
Kaspar Heidelbach,0.0,2009.0,Berlin 36,26565512,59.08875909417699
Patrick Tatopoulos,0.0,2009.0,Underworld: Rise of the Lycans,15465392,73.16189136726356
Oskar Roehler,63.56467370630751,2009.0,Lulu and Jimi,25221701,49.61369295016289
Blayne Weaver,0.0,2009.0,Weather Girl,21206525,49.67997982665639
Thangar Bachan,0.0,2009.0,Kalavadiya Pozhudugal,22182244,49.60983577156721
P.J. Hogan,71.3508373693479,2009.0,Confessions of a Shopaholic,17112291,69.28907065347087
Bob Bowdon,0.0,2009.0,The Cartel Movie,24289154,62.55977646046416
S.P. Jhananathan,0.0,2009.0,Peranmai,16355225,62.57747512226417
Dae-min Park,0.0,2009.0,Private Eye,24282011,69.28124924204535
Costa-Gavras,70.46837808748366,2009.0,Eden Is West,25412715,66.34913873845572
Mohit Suri,60.86276334854485,2009.0,Raaz 2,19437772,62.574580000797134
Robert Iscove,57.704353239503234,2009.0,Love N' Dancing,22565598,49.9648568030664
Raúl Rodríguez Peila,16.996644277165853,2009.0,Dad for a Day,27176420,53.17620654492954
Alex De Rakoff,17.46058520965418,2009.0,Dead Man Running,24811418,59.00312053174582
João Pedro Rodrigues,34.333551908945935,2009.0,To Die Like a Man,22833618,49.805733124708794
Umesh Shukla,0.0,2009.0,Dhoondte Reh Jaaoge,18227035,59.00371181282824
Gabe Ibáñez,0.0,2009.0,Hierro,22799765,58.12503896258649
Fredrik Gertten,0.0,2009.0,Bananas!*,23568399,58.117632702348374
Stephen Sommers,77.09503435593955,2009.0,G.I. Joe: The Rise of Cobra,13734892,71.05721256634196
Jada Pinkett Smith,0.0,2009.0,The Human Contract,18554876,49.845562237429604
Laurent Tirard,46.63477809875908,2009.0,Little Nicholas,35831884,75.95294697531037
Fede Alvarez,0.0,2009.0,Ataque de Pánico,25252674,49.83042991400993
Stephen Sommers,77.09503435593955,2009.0,G.I. Joe: The Invasion of Cobra Island,32194190,71.05721256634196
Alexis Dos Santos,16.163738300893893,2009.0,Unmade beds,26733660,58.1276233112993
Paul McGuigan,71.60968065797123,2009.0,Push,13237979,69.27183475618621
Sanping Han,0.0,2009.0,The Founding of a Republic,24418098,62.52741136837084
Nora Ephron,67.13844481373152,2009.0,Julie & Julia,17055534,77.02014814860306
Pascal Jardin,0.0,2009.0,Totally Spies! The Movie,25886080,62.49359761299842
Joe Dante,70.21450757982792,2009.0,The Hole,24922016,63.264860138954894
F. Gary Gray,74.71765828402108,2009.0,Law Abiding Citizen,21488473,79.40769357770345
Dennis Iliadis,0.0,2009.0,The Last House on the Left,21001056,71.53740765431542
Samuthirakani,0.0,2009.0,Naadodigal,23487599,62.49247901358541
Sunao Katabuchi,0.0,2009.0,Mai Mai Miracle,23697548,59.163324175114916
Tommy Wirkola,19.171315915926773,2009.0,Dead Snow,20611596,63.278106919676304
Denis Delestrac,0.0,2009.0,Pax Americana and the Weaponization of Space,27459290,49.40051205715494
Åsleik Engmark,0.0,2009.0,Twigson,25020031,62.487203739938465
Dominic Sena,72.483918324,2009.0,Whiteout,11039716,63.282552209580615
Terry Gilliam,63.60626870397849,2009.0,The Imaginarium of Dr. Parnassus,11312191,74.087021516516
Tomm Moore,0.0,2009.0,The Secret of Kells,14369179,68.10536290097734
Erik Gandini,0.0,2009.0,Videocracy,24274120,62.479767211500324
Kristopher Belman,0.0,2009.0,More Than a Game,22291276,69.32055355128352
Jordan Barker,18.17930086271811,2009.0,Duress,19885541,53.54854117965496
Mark Neveldine,24.664596663415352,2009.0,Gamer,14536033,66.4125331262104
Jean-Jacques Mantello,0.0,2009.0,OceanWorld 3D,25398241,67.09841024146041
Michael Arias,0.0,2009.0,Heaven´s Door,23098537,62.524495287724015
Udayan Prasad,21.06178089405204,2009.0,The Yellow Handkerchief,26108223,61.27754297715813
Yuri Kanchiku,0.0,2009.0,My Rainy Days,33333482,64.7361201224984
Sung Pong Choo,0.0,2009.0,Pleasant Goat and Big Big Wolf: The Tiger Prowess,32608236,49.60668928447012
James McTeigue,28.176937227103505,2009.0,Ninja Assassin,17527920,71.03045333569715
Cemal San,15.480735215684852,2009.0,The Pain,26525959,49.50540715463669
Olivier Ducastel,62.23812957036768,2009.0,Born in 68,19960653,61.27443685101812
John Polson,44.39030411353534,2009.0,Tenderness,21888940,53.37648917394375
Todd Phillips,71.81805801273002,2009.0,The Hangover,21918632,84.26064869712802
Joji Matsuoka,24.908506881101754,2009.0,Snow Prince,28317618,64.14709676397948
Phil Traill,0.0,2009.0,All About Steve,13903487,60.89019793059421
Robert Guédiguian,65.82199025342213,2009.0,Army of Crime,22835906,64.34835783422889
Miwa Nishikawa,21.26384885724899,2009.0,Dear Doctor,25679631,68.25787325205145
David Hollander,0.0,2009.0,Personal Effects,20674415,59.137103342768114
Marc Lawrence,49.08559462461628,2009.0,Did You Hear About the Morgans?,24445186,63.24714081165346
Jordan Scott,0.0,2009.0,Cracks,24870003,58.02670378564547
Scott Mann,0.0,2009.0,The Tournament,12054679,58.02230074553809
James Cameron,76.66466060253812,2009.0,Avatar,4273140,89.61095207935183
Walt Becker,47.42670028593168,2009.0,Old Dogs,15860207,65.97849219044878
David Dhawan,55.39233902390612,2009.0,Do Knot Disturb,23435357,49.47518017723904
Martin Barnewitz,0.0,2009.0,Messengers 2: The Scarecrow,18019926,52.70366887045519
Anh Hung Tran,0.0,2009.0,I Come with the Rain,17070479,58.99752506331597
Pål Øie,20.319376606567737,2009.0,Hidden,25741513,58.14183018203736
Lauren Montgomery,23.474185701491933,2009.0,Wonder Woman,18305011,71.44770159504776
Zeki Demirkubuz,21.973253306342595,2009.0,Envy,29860743,58.85108052405839
Mark A. Lewis,0.0,2009.0,The Thaw,19554890,50.38424929243259
Katherine Dieckmann,22.99676483524799,2009.0,Motherhood,19598085,50.38104019401675
Aluizio Abranches,0.0,2009.0,From Beginning to End,25924934,61.196995986450766
Young-nam Kim,0.0,2009.0,Boat,30607983,52.866896671606
Kabir Khan,22.815456439305745,2009.0,New York,19093155,66.06584048658303
Tim Chambers,0.0,2009.0,The Mighty Macs,25160738,64.18163192822468
Soham Shah,17.050441103998597,2009.0,Luck,18179608,50.36598921873028
Noah Buschel,0.0,2009.0,The Missing Person,24742411,50.34075177575647
Gaspar Noé,41.388106921500224,2009.0,Enter the Void,22740984,66.32197385129865
Madhur Bhandarkar,63.880611156444935,2009.0,Jail,23397826,61.197023718748355
Masayuki,0.0,2009.0,Evangelion: 2.0,13165463,79.84501921497035
Yong-gyun Kim,21.141869049850648,2009.0,The Sword With No Name,32644359,66.32314208774575
Pandiraj,0.0,2009.0,Pasanga,22320215,70.02391622576067
Hari,66.622025299141,2009.0,Singham,17218482,66.0607756724372
Olivia M. Lamasan,0.0,2009.0,In My Life,25676395,65.1624565753272
Vincenzo Natali,43.306941310829195,2009.0,Splice,14899108,66.05914703389081
Mats Lindberg,0.0,2009.0,Kenny Begins,19939214,58.84290440584705
Kimo Stamboel,0.0,2009.0,Macabre,26600911,58.25540642529528
Kodi Ramakrishna,0.0,2009.0,Arundhati,21186590,71.13071786397573
Neeraj Pathak,10.581958385516087,2009.0,Right Yaaa Wrong,24885724,50.499098675108165
Oliver Parker,53.52397023207711,2009.0,"St. Trinian's, The Legend of Fritton's Gold",22635683,60.98456231808913
Je-gu Yun,0.0,2009.0,Secret,30787022,67.1744407586163
